lg1	0	0
lg1	180000	180000
lg1	770000	770000
lg1	770000	770000
lg1	770000	770000
lg1	770000	770000
lg1	770000	770000
lg1	770000	770000
lg1	770000	770000
lg1	930000	930000
lg1	3985000	3985000
lg1	3985000	3985000
lg1	3985000	3985000
lg1	3985000	3985000
lg1	3990000	3990000
lg1	4490000	4490000
lg1	4490000	4490000
lg1	4490000	4490000
lg1	4490000	4490000
lg1	4490000	4490000
lg1	4655000	4655000
lg1	4810000	4810000
lg1	6940000	6940000
lg1	6940000	6940000
lg1	6940000	6940000
lg1	6940000	6940000
lg1	6940000	6940000
lg1	6940000	6940000
lg1	6940000	6940000
lg1	6940000	6940000
lg1	7280000	7280000
lg1	7280000	7280000
lg1	7280000	7280000
lg1	7280000	7280000
lg1	7280000	7280000
lg1	7280000	7280000
lg1	7280000	7280000
lg1	7280000	7280000
lg1	7280000	7280000
lg1	7280000	7280000
lg1	7280000	7280000
lg1	7280000	7280000
lg1	7900000	7900000
lg1	9200000	9200000
lg1	9200000	9200000
lg1	9200000	9200000
lg1	9200000	9200000
lg1	9200000	9200000
lg1	9200000	9200000
lg1	9365000	9365000
lg1	9365000	9365000
lg1	9365000	9365000
lg1	9365000	9365000
lg1	9365000	9365000
lg1	9365000	9365000
lg1	9365000	9365000
lg1	9910000	9910000
lg1	9910000	9910000
lg1	9910000	9910000
lg1	9910000	9910000
lg1	10680000	10680000
lg1	10680000	10680000
lg1	10680000	10680000
lg1	11790000	11790000
lg1	11790000	11790000
lg1	11885000	11885000
lg1	12095000	12095000
lg1	12095000	12095000
lg1	12220000	12220000
lg1	12220000	12220000
lg1	12550000	12550000
lg1	12550000	12550000
lg1	12795000	12795000
lg1	13495000	13495000
lg1	13495000	13495000
lg1	13805000	13805000
lg1	13960000	13960000
lg1	15485000	15485000
lg1	15485000	15485000
lg1	15485000	15485000
lg1	15485000	15485000
lg1	15485000	15485000
lg1	15485000	15485000
lg1	15485000	15485000
lg1	15485000	15485000
lg1	15485000	15485000
lg1	15485000	15485000
lg1	15485000	15485000
lg1	15485000	15485000
lg1	15485000	15485000
lg1	16820000	16820000
lg1	16820000	16820000
lg1	16820000	16820000
lg1	16820000	16820000
lg1	16820000	16820000
lg1	16820000	16820000
lg1	17250000	17250000
lg1	17250000	17250000
lg1	17580000	17580000
lg1	17580000	17580000
lg1	17580000	17580000
lg1	17580000	17580000
lg1	17580000	17580000
lg1	17580000	17580000
lg1	17580000	17580000
lg1	17580000	17580000
lg1	17580000	17580000
lg1	18160000	18160000
lg1	19895000	19895000
lg1	19895000	19895000
lg1	19895000	19895000
lg1	19895000	19895000
lg1	19895000	19895000
lg1	23415000	23415000
lg1	23760000	23760000
lg1	23805000	23805000
lg1	23805000	23805000
lg1	23805000	23805000
lg1	23805000	23805000
lg1	23805000	23805000
lg1	23805000	23805000
lg1	23805000	23805000
lg1	23805000	23805000
lg1	23805000	23805000
