lg11	4960000	6995000
lg11	8295000	8295000
lg11	11030000	20875000
lg11	21390000	22305000
lg11	22885000	25450000
lg11	27985000	29470000
lg21	26510000	26510000
lg7	955000	1110000
lg7	2625000	2500000
lg7	3295000	4415000
lg7	5000000	5250000
lg7	6950000	6950000
lg7	7220000	8505000
lg7	9125000	14975000
lg7	16274999	18280000
lg7	20310000	21720000
lg7	25165000	25165000
lg7	26495000	26495000
lg2	2475000	3405000
lg2	5115000	8495000
lg2	8660000	9170000
lg2	9325000	14255000
lg2	15460000	16610000
lg2	17070000	20300000
lg2	22895000	24115000
lg2	26110000	26110000
lg2	26110000	26305000
lg2	26120000	26295000
lg17	1000000	10885000
lg17	11345000	12070000
lg17	12570000	13420000
lg17	13340000	15275000
lg17	16040000	21110000
lg17	23270000	28890000
lg22	4170000	5245000
lg22	5565000	5945000
lg22	9685000	11030000
lg22	12565000	13635000
lg22	13635000	17355000
lg22	18915000	19000000
lg22	19290000	22475000
lg22	23815000	26540000
lg22	28215000	28215000
lg22	28215000	29565000
lg22	29565000	29565000
lg1	770000	7280000
lg1	7280000	9200000
lg1	9910000	11790000
lg1	15485000	15485000
lg1	15485000	16820000
lg1	17250000	17580000
lg1	19895000	19895000
lg1	23805000	23805000
lg1	27290000	27140000
lg1	28540000	28955000
lg18	2835000	5695000
lg18	8279999	11710000
lg18	12680000	14470000
lg18	14445000	14960000
lg18	16719999	16719999
lg18	17595000	17595000
lg18	26140000	26480000
lg18	26895000	28285000
lg18	34690000	35695000
lg18	35695000	35695000
lg13	4615000	5585000
lg13	8279999	8279999
lg13	12940000	12940000
lg13	13760000	15800000
lg13	22900000	23210000
lg13	25235000	27290000
lg16	4815000	4815000
lg16	6635000	6635000
lg16	12155000	12155000
lg16	13935000	14315000
lg16	15530000	15640000
lg16	16559999	16715000
lg16	16900000	18425000
lg16	25325000	25325000
lg16	29420000	29420000
lg16	29420000	29420000
lg16	34115000	34115000
lg23	5300000	6465000
lg23	6045000	8725000
lg23	10090000	10965000
lg23	11895000	14440000
lg23	15100000	16020000
lg23	17360000	20955000
lg23	22290000	23490000
lg23	28060000	29790000
lg6	1900000	2110000
lg6	3290000	3290000
lg6	8735000	9540000
lg6	9905000	10755000
lg6	12130000	14150000
lg6	16190000	17425000
lg6	18235000	19600000
lg6	19445000	20720000
lg6	23805000	25155000
lg6	25155000	29215000
lg6	30920000	33860000
lg3	1880000	2210000
lg3	2830000	2595000
lg3	2675000	3140000
lg3	4455000	4455000
lg3	4380000	4535000
lg3	8335000	8875000
lg3	12300000	12685000
lg3	13440000	13775000
lg3	13775000	17725000
lg3	19900000	20400000
lg9	7645000	7965000
lg9	9210000	9210000
lg9	10775000	12460000
lg9	14485000	14485000
lg9	16575000	17655000
lg9	31685000	32080000
lg9	32159999	39260000
lg12	4430000	4875000
lg12	5205000	5205000
lg12	5745000	8039999
lg12	9270000	11090000
lg12	10530000	13075000
lg12	21525000	22260000
lg12	23195000	26635000
lg15	1335000	1335000
lg15	8275000	9270000
lg15	11290000	12060000
lg15	11290000	18615000
lg15	18615000	19655000
lg15	19695000	25900000
lg15	29380000	29380000
lg15	30385000	30385000
lg15	36840000	36840000
lg14	1080000	1080000
lg14	3405000	4345000
lg14	4345000	4950000
lg14	7000000	10680000
lg14	15675000	18310000
lg14	18310000	18475000
lg14	18560000	18560000
lg14	19995000	21360000
lg20	9185000	10360000
lg20	10825000	10820000
lg20	11060000	11865000
lg20	12685000	12605000
lg20	12980000	13165000
lg20	14085000	14160000
lg20	15165000	15010000
lg20	15630000	16245000
lg20	16700000	17485000
lg20	18565000	18565000
lg20	18720000	19645000
lg20	20460000	21555000
lg20	23935000	26075000
lg20	26325000	28185000
lg20	32990000	32835000
lg8	2780000	5465000
lg8	7960000	7960000
lg8	9830000	9830000
lg8	10365000	10440000
lg8	10980000	11365000
lg8	11365000	11365000
lg8	12800000	13360000
lg8	13770000	18260000
lg8	18875000	20580000
lg8	21665000	22125000
lg8	22900000	24600000
lg8	28655000	31175000
lg8	30675000	36285000
lg4	2450000	3250000
lg4	3870000	4955000
lg4	9290000	10360000
lg4	11215000	13385000
lg4	15550000	16725000
lg4	17305000	18275000
lg4	18660000	19050000
lg4	19590000	22085000
lg4	25815000	27635000
lg4	31960000	32805000
lg24	0	0
lg24	1695000	3555000
lg24	3855000	5405000
lg24	6455000	8005000
lg24	8085000	9400000
lg24	9650000	11325000
lg24	13445000	15620000
lg24	18575000	19475000
lg10	3230000	8580000
lg10	9785000	16270000
lg10	17305000	17305000
lg10	17695000	17695000
lg10	17695000	17695000
lg10	17985000	17985000
lg10	17970000	19870000
lg10	19500000	20640000
lg10	20380000	21905000
lg10	24700000	26405000
lg10	26780000	28245000
lg10	28560000	29195000
lg10	31390000	32935000
lg19	2545000	2895000
lg19	3744999	5820000
lg19	7785000	11275000
lg19	14760000	15300000
lg19	15480000	16545000
lg19	17120000	18215000
lg19	18180000	20665000
lg19	23315000	23650000
lg19	24485000	25835000
lg5	7390000	7225000
lg5	9175000	11460000
lg5	12475000	14480000
lg5	15415000	16830000
lg5	18510000	20085000
lg5	21855000	24880000
lg5	25840000	26175000
lg5	27930000	28095000
lg5	29335000	33369999
